1,0.512191393018
2,0.530096859567
3,0.523318643426
4,0.455748359179
5,0.548920556652
6,0.5054336887
7,0.471381835784
8,0.499875867144
9,0.51203875613
10,0.480375072203
11,0.515171807387
12,0.48731786716
13,0.505400265112
14,0.479460800174
15,0.497430837809
16,0.511949651588
17,0.48648213029
18,0.522357617132
19,0.469743167909
20,0.550105848847
21,0.472218336806
22,0.498135247594
23,0.439140149496
24,0.509495732751
25,0.505515833629
26,0.504632422992
27,0.500108095769
28,0.504748797723
29,0.512783050196
30,0.517491439457
31,0.484525265732
32,0.501701781688
33,0.504652204906
34,0.443403213682
35,0.501381535361
36,0.494719742057
37,0.491685661227
38,0.498772002995
39,0.517177080442
40,0.494997800537
41,0.487208020971
42,0.484114823042
43,0.496144933376
44,0.460263770702
45,0.520827421367
46,0.473738506815
47,0.501868599501
48,0.551303530005
49,0.508654955711
50,0.540950755898
51,0.53269645345
52,0.544848150052
53,0.498635814566
54,0.504364695756
55,0.516444305302
56,0.484279790348
57,0.512372129149
58,0.503169212793
59,0.486908369441
60,0.490056805277
61,0.516456474969
62,0.514563102115
63,0.493097227379
64,0.512123851228
65,0.493408230889
66,0.473771433878
67,0.511977850724
68,0.571287975753
69,0.488538886513
70,0.484662667521
71,0.524841957259
72,0.489353832355
73,0.493446688612
74,0.508697348273
75,0.450009286134
76,0.495084160642
77,0.546056636978
78,0.482421529154
79,0.525409192351
80,0.552839773776
81,0.486848473575
82,0.448069436401
83,0.528184322966
84,0.500621480711
85,0.453981207836
86,0.489245352163
87,0.517180858083
88,0.468425592447
89,0.5307781588
90,0.50094838468
91,0.561551110877
92,0.486874991127
93,0.500465037771
94,0.505082622451
95,0.536150741096
96,0.495281845219
97,0.51795599722
98,0.493299753614
99,0.490735836814
100,0.517917897363
101,0.521799159897
102,0.487364946141
103,0.546058370602
104,0.51657193647
105,0.505659589518
106,0.533824574467
107,0.468942203125
108,0.43577336505
109,0.486091742255
110,0.546214130521
111,0.47200773213
112,0.515065555702
113,0.503064468888
114,0.512580962564
115,0.534088773787
116,0.49229121195
117,0.483667840461
118,0.497713004995
119,0.534512663374
120,0.463006434229
121,0.488638828567
122,0.552147308558
123,0.497909554094
124,0.511599159058
125,0.523847674234
126,0.509054635577
127,0.477133437028
128,0.520099357138
129,0.521768408529
130,0.498522771686
131,0.535290140326
132,0.467496158222
133,0.520393474559
134,0.513030924399
135,0.51718380806
136,0.476072893604
